"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/29/2013","AQS","370710016","3","6.1","ug/m3 LC","34","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/30/2013","AQS","370710016","3","5.7","ug/m3 LC","32","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"12/31/2013","AQS","370710016","3","7.5","ug/m3 LC","42","Grier School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","071","Gaston","35.253056","-81.153333"
"01/04/2013","AQS","370810013","1","7.7","ug/m3 LC","43","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/10/2013","AQS","370810013","1","7.4","ug/m3 LC","41","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/16/2013","AQS","370810013","1","2.7","ug/m3 LC","15","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/22/2013","AQS","370810013","1","2.9","ug/m3 LC","16","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/28/2013","AQS","370810013","1","22.9","ug/m3 LC","77","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/03/2013","AQS","370810013","1","6.8","ug/m3 LC","38","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/09/2013","AQS","370810013","1","12.5","ug/m3 LC","57","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/15/2013","AQS","370810013","1","6.7","ug/m3 LC","37","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/05/2013","AQS","370810013","1","19.1","ug/m3 LC","70","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/06/2013","AQS","370810013","1","3.2","ug/m3 LC","18","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/11/2013","AQS","370810013","1","5.6","ug/m3 LC","31","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/17/2013","AQS","370810013","1","11.9","ug/m3 LC","56","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/23/2013","AQS","370810013","1","10.6","ug/m3 LC","54","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/29/2013","AQS","370810013","1","8.3","ug/m3 LC","46","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"04/04/2013","AQS","370810013","1","7.5","ug/m3 LC","42","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"04/10/2013","AQS","370810013","1","14.2","ug/m3 LC","61","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"04/16/2013","AQS","370810013","1","8.1","ug/m3 LC","45","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"04/22/2013","AQS","370810013","1","5.1","ug/m3 LC","28","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"04/28/2013","AQS","370810013","1","12.8","ug/m3 LC","58","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"05/04/2013","AQS","370810013","1","4.2","ug/m3 LC","23","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"05/11/2013","AQS","370810013","1","10.6","ug/m3 LC","54","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"05/16/2013","AQS","370810013","1","10.1","ug/m3 LC","53","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"05/22/2013","AQS","370810013","1","9.4","ug/m3 LC","52","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"05/28/2013","AQS","370810013","1","9.5","ug/m3 LC","52","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"06/03/2013","AQS","370810013","1","4.5","ug/m3 LC","25","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"06/09/2013","AQS","370810013","1","10.8","ug/m3 LC","54","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"06/15/2013","AQS","370810013","1","9.7","ug/m3 LC","52","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"06/21/2013","AQS","370810013","1","10.5","ug/m3 LC","54","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"06/27/2013","AQS","370810013","1","10.3","ug/m3 LC","53","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"07/03/2013","AQS","370810013","1","4","ug/m3 LC","22","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"07/09/2013","AQS","370810013","1","7.2","ug/m3 LC","40","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"07/15/2013","AQS","370810013","1","4.2","ug/m3 LC","23","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"07/21/2013","AQS","370810013","1","9.2","ug/m3 LC","51","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"07/27/2013","AQS","370810013","1","8.3","ug/m3 LC","46","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"08/02/2013","AQS","370810013","1","9.5","ug/m3 LC","52","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"08/08/2013","AQS","370810013","1","8.9","ug/m3 LC","49","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"08/14/2013","AQS","370810013","1","11.2","ug/m3 LC","55","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"08/15/2013","AQS","370810013","1","8.6","ug/m3 LC","48","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"08/20/2013","AQS","370810013","1","4.2","ug/m3 LC","23","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"08/26/2013","AQS","370810013","1","7.1","ug/m3 LC","39","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"09/01/2013","AQS","370810013","1","8.5","ug/m3 LC","47","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"09/07/2013","AQS","370810013","1","11.1","ug/m3 LC","55","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"09/13/2013","AQS","370810013","1","8.6","ug/m3 LC","48","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"09/19/2013","AQS","370810013","1","10.6","ug/m3 LC","54","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"09/25/2013","AQS","370810013","1","13.3","ug/m3 LC","59","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"10/01/2013","AQS","370810013","1","11.1","ug/m3 LC","55","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"10/07/2013","AQS","370810013","1","3.6","ug/m3 LC","20","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"10/13/2013","AQS","370810013","1","1.7","ug/m3 LC","9","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"10/19/2013","AQS","370810013","1","13.1","ug/m3 LC","58","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"10/25/2013","AQS","370810013","1","6.4","ug/m3 LC","36","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"10/31/2013","AQS","370810013","1","17.7","ug/m3 LC","67","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"11/06/2013","AQS","370810013","1","6.5","ug/m3 LC","36","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"11/12/2013","AQS","370810013","1","6.9","ug/m3 LC","38","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"11/18/2013","AQS","370810013","1","3.3","ug/m3 LC","18","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"11/24/2013","AQS","370810013","1","4","ug/m3 LC","22","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"11/30/2013","AQS","370810013","1","17.9","ug/m3 LC","67","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"12/20/2013","AQS","370810013","1","9.7","ug/m3 LC","52","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"12/30/2013","AQS","370810013","1","5.6","ug/m3 LC","31","Mendenhall School","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/01/2013","AQS","370810013","3","12","ug/m3 LC","56","Mendenhall School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/02/2013","AQS","370810013","3","6.4","ug/m3 LC","36","Mendenhall School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/03/2013","AQS","370810013","3","13.4","ug/m3 LC","59","Mendenhall School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
